contact_id,contact_date,contact_ts,search_id,user_id,listing_id,seller_type,dealer_id,dealer_tier,listed_price_eur,is_featured,photo_count,price_position_vs_market,dealer_response_time_hours,lead_channel
cnt_000000001080,2025-03-03,2025-03-03T21:16:11,srch_000000285958,usr_000015236,lst_000001719,dealer,dlr_000207,small,6028.24,0,13,0.031,6.58,message
cnt_000000001081,2025-03-04,2025-03-04T19:09:06,srch_000000286014,usr_000017315,lst_000001466,private,,private,10429.14,0,10,-0.0059,23.26,call
cnt_000000001082,2025-03-04,2025-03-04T17:40:43,srch_000000286090,usr_000017253,lst_000026577,dealer,dlr_000226,mid,4140.78,1,12,0.0286,22.45,message
cnt_000000001083,2025-03-04,2025-03-04T09:22:07,srch_000000286267,usr_000001433,lst_000006485,dealer,dlr_000028,small,2070.23,1,15,0.1008,1.6,call
cnt_000000001084,2025-03-04,2025-03-04T13:13:22,srch_000000286330,usr_000020005,lst_000022398,dealer,dlr_000165,mid,9771.17,1,16,0.0175,14.52,message
cnt_000000001085,2025-03-05,2025-03-05T19:23:57,srch_000000286464,usr_000012739,lst_000015184,dealer,dlr_000045,small,22341.12,0,10,0.0247,13.97,message
cnt_000000001086,2025-03-05,2025-03-05T11:58:26,srch_000000286465,usr_000008454,lst_000008432,dealer,dlr_000141,small,9047.51,0,12,0.0729,13.95,message
cnt_000000001087,2025-03-05,2025-03-05T09:20:27,srch_000000286539,usr_000004468,lst_000006650,dealer,dlr_000159,enterprise,9555.13,1,17,-0.0063,10.41,message
cnt_000000001088,2025-03-05,2025-03-05T19:04:51,srch_000000286789,usr_000010576,lst_000000384,dealer,dlr_000209,small,4795.96,0,13,-0.0007,14.35,message
cnt_000000001089,2025-03-06,2025-03-06T08:43:14,srch_000000286948,usr_000014440,lst_000000946,dealer,dlr_000254,small,20645.23,0,17,0.0611,7.31,call
cnt_000000001090,2025-03-06,2025-03-06T10:04:35,srch_000000287043,usr_000020815,lst_000014233,dealer,dlr_000037,small,14488.15,1,13,-0.0313,15.59,message
cnt_000000001091,2025-03-06,2025-03-06T08:13:41,srch_000000287261,usr_000003455,lst_000029303,dealer,dlr_000028,small,4281.45,0,9,0.034,1.6,message
cnt_000000001092,2025-03-06,2025-03-06T17:43:35,srch_000000287266,usr_000018125,lst_000001959,dealer,dlr_000178,small,7158.38,1,16,-0.0585,11.12,call
cnt_000000001093,2025-03-08,2025-03-08T11:09:32,srch_000000287937,usr_000000356,lst_000025442,dealer,dlr_000257,small,4450.27,0,16,0.0363,9.92,chat
cnt_000000001094,2025-03-08,2025-03-08T17:41:31,srch_000000288067,usr_000017932,lst_000026201,dealer,dlr_000185,small,4909.31,0,18,0.0834,21.42,message
cnt_000000001095,2025-03-08,2025-03-08T16:17:48,srch_000000288196,usr_000014872,lst_000005891,dealer,dlr_000112,mid,13879.7,1,15,0.0189,11.15,chat
cnt_000000001096,2025-03-09,2025-03-09T14:58:17,srch_000000288849,usr_000021563,lst_000005887,dealer,dlr_000156,mid,9596.0,0,16,0.019,7.54,call
cnt_000000001097,2025-03-10,2025-03-10T20:02:46,srch_000000288986,usr_000014338,lst_000006517,dealer,dlr_000230,small,27875.14,1,17,0.0151,9.77,chat
cnt_000000001098,2025-03-10,2025-03-10T11:44:41,srch_000000288992,usr_000021610,lst_000007454,private,,private,35288.18,0,10,-0.014,23.31,call
cnt_000000001099,2025-03-11,2025-03-11T12:25:02,srch_000000289604,usr_000001506,lst_000007984,dealer,dlr_000095,small,30150.11,0,14,0.0274,13.31,call
cnt_000000001100,2025-03-11,2025-03-11T20:23:15,srch_000000289841,usr_000006998,lst_000030099,private,,private,9313.09,0,11,-0.0693,13.7,chat
cnt_000000001101,2025-03-12,2025-03-12T11:24:42,srch_000000290026,usr_000002341,lst_000028129,private,,private,3272.09,0,14,-0.1145,28.37,message
cnt_000000001102,2025-03-12,2025-03-12T09:52:47,srch_000000290213,usr_000007451,lst_000021609,dealer,dlr_000061,small,3935.77,0,10,0.0106,12.88,chat
cnt_000000001103,2025-03-13,2025-03-13T21:50:27,srch_000000290448,usr_000001521,lst_000014079,private,,private,4199.34,0,21,-0.0346,14.8,chat
cnt_000000001104,2025-03-14,2025-03-14T09:51:40,srch_000000290921,usr_000015400,lst_000020284,dealer,dlr_000191,enterprise,20125.71,1,23,0.0205,8.24,call
cnt_000000001105,2025-03-14,2025-03-14T22:32:34,srch_000000290922,usr_000008640,lst_000001934,dealer,dlr_000123,enterprise,28199.82,1,14,0.0919,8.01,message
cnt_000000001106,2025-03-14,2025-03-14T09:14:21,srch_000000291037,usr_000007024,lst_000002472,private,,private,5773.52,0,14,0.0313,11.95,message
cnt_000000001107,2025-03-14,2025-03-14T11:17:36,srch_000000291162,usr_000007966,lst_000023344,dealer,dlr_000262,mid,35312.98,1,18,0.0464,3.47,chat
cnt_000000001108,2025-03-14,2025-03-14T09:23:19,srch_000000291295,usr_000003951,lst_000001896,dealer,dlr_000173,small,6819.43,1,9,-0.0236,10.93,message
cnt_000000001109,2025-03-17,2025-03-17T07:47:20,srch_000000292415,usr_000003914,lst_000025019,dealer,dlr_000153,small,37371.3,0,12,0.1097,14.11,call
cnt_000000001110,2025-03-17,2025-03-17T11:19:00,srch_000000292731,usr_000002063,lst_000020182,dealer,dlr_000218,enterprise,23084.34,1,14,0.0755,9.6,message
cnt_000000001111,2025-03-17,2025-03-17T21:09:12,srch_000000292742,usr_000000583,lst_000020149,dealer,dlr_000109,small,4132.48,1,12,0.0188,2.39,call
cnt_000000001112,2025-03-18,2025-03-18T16:01:23,srch_000000293029,usr_000017896,lst_000031011,dealer,dlr_000237,mid,5425.18,0,15,0.0332,3.15,call
cnt_000000001113,2025-03-19,2025-03-19T09:46:35,srch_000000293670,usr_000016347,lst_000023664,dealer,dlr_000046,mid,12588.3,1,17,0.0034,12.38,chat
cnt_000000001114,2025-03-19,2025-03-19T16:57:44,srch_000000293694,usr_000008258,lst_000018326,dealer,dlr_000117,small,6092.02,0,16,0.0311,3.95,chat
cnt_000000001115,2025-03-19,2025-03-19T22:59:18,srch_000000293768,usr_000005512,lst_000021397,dealer,dlr_000120,mid,28928.09,0,15,0.0297,18.28,message
cnt_000000001116,2025-03-20,2025-03-20T12:36:26,srch_000000293891,usr_000012549,lst_000029844,dealer,dlr_000108,small,4506.21,1,18,0.0653,6.72,call
cnt_000000001117,2025-03-20,2025-03-20T16:15:18,srch_000000294242,usr_000009738,lst_000030152,dealer,dlr_000211,enterprise,3489.3,1,17,0.0823,4.5,message
cnt_000000001118,2025-03-21,2025-03-21T14:41:44,srch_000000294454,usr_000009620,lst_000008102,dealer,dlr_000125,enterprise,10799.88,0,19,-0.0144,0.5,call
cnt_000000001119,2025-03-21,2025-03-21T16:42:09,srch_000000294749,usr_000018508,lst_000007891,private,,private,9092.02,0,11,0.0497,20.62,call
cnt_000000001120,2025-03-22,2025-03-22T16:51:37,srch_000000294790,usr_000005032,lst_000010481,dealer,dlr_000089,enterprise,20175.83,1,11,0.066,9.06,call
cnt_000000001121,2025-03-22,2025-03-22T07:22:04,srch_000000294873,usr_000005444,lst_000006319,private,,private,4733.2,0,11,-0.0183,8.58,message
cnt_000000001122,2025-03-22,2025-03-22T19:30:33,srch_000000294971,usr_000017381,lst_000004873,private,,private,6535.95,0,11,0.0112,24.75,chat
cnt_000000001123,2025-03-22,2025-03-22T13:35:00,srch_000000295227,usr_000006079,lst_000015049,dealer,dlr_000261,small,5803.84,0,19,0.072,2.41,message
cnt_000000001124,2025-03-22,2025-03-22T08:47:49,srch_000000295300,usr_000000297,lst_000023722,dealer,dlr_000104,small,14817.02,0,10,-0.0647,3.17,call
cnt_000000001125,2025-03-23,2025-03-23T11:34:30,srch_000000295446,usr_000008670,lst_000011978,dealer,dlr_000204,mid,5282.42,1,18,0.0357,20.26,message
cnt_000000001126,2025-03-23,2025-03-23T15:37:49,srch_000000295504,usr_000016552,lst_000023730,dealer,dlr_000019,mid,12262.64,1,14,0.0182,10.44,call
cnt_000000001127,2025-03-25,2025-03-25T22:12:17,srch_000000296264,usr_000021698,lst_000014184,dealer,dlr_000271,mid,7100.6,1,10,-0.0055,6.23,chat
cnt_000000001128,2025-03-25,2025-03-25T20:02:07,srch_000000296332,usr_000013591,lst_000005116,dealer,dlr_000131,small,27132.02,1,12,0.0438,8.84,chat
cnt_000000001129,2025-03-25,2025-03-25T19:38:53,srch_000000296377,usr_000017275,lst_000029319,dealer,dlr_000218,enterprise,4408.35,1,12,0.0303,9.6,call
cnt_000000001130,2025-03-25,2025-03-25T20:53:41,srch_000000296644,usr_000020807,lst_000019253,dealer,dlr_000027,small,10713.22,1,7,0.0549,7.66,message
cnt_000000001131,2025-03-25,2025-03-25T14:13:43,srch_000000296712,usr_000002054,lst_000005069,private,,private,3974.8,0,20,-0.0228,28.97,message
cnt_000000001132,2025-03-26,2025-03-26T22:58:30,srch_000000296825,usr_000013175,lst_000004801,dealer,dlr_000175,mid,8427.18,1,14,0.0303,12.37,message
cnt_000000001133,2025-03-26,2025-03-26T22:44:18,srch_000000296928,usr_000009350,lst_000016485,dealer,dlr_000104,small,3713.09,0,13,0.0543,3.17,chat
cnt_000000001134,2025-03-26,2025-03-26T17:05:07,srch_000000297124,usr_000011548,lst_000031787,private,,private,7514.13,0,12,0.0246,30.06,message
cnt_000000001135,2025-03-28,2025-03-28T14:36:53,srch_000000297800,usr_000000871,lst_000021880,dealer,dlr_000166,mid,26490.85,0,17,0.0488,12.42,call
cnt_000000001136,2025-03-28,2025-03-28T08:07:39,srch_000000298128,usr_000000352,lst_000004045,dealer,dlr_000256,small,13993.92,1,15,0.0729,21.61,message
cnt_000000001137,2025-03-29,2025-03-29T18:14:51,srch_000000298345,usr_000011000,lst_000019829,dealer,dlr_000121,small,8777.09,1,15,0.0839,13.02,message
cnt_000000001138,2025-03-29,2025-03-29T08:52:31,srch_000000298371,usr_000009888,lst_000016534,dealer,dlr_000184,small,9472.47,1,4,0.0425,10.79,message
cnt_000000001139,2025-03-29,2025-03-29T13:58:49,srch_000000298547,usr_000006562,lst_000014674,dealer,dlr_000272,small,2939.68,0,14,0.0751,14.51,message
cnt_000000001140,2025-03-30,2025-03-30T16:57:13,srch_000000298819,usr_000004507,lst_000027161,dealer,dlr_000076,enterprise,6444.91,1,17,0.0078,2.75,call
cnt_000000001141,2025-03-30,2025-03-30T16:40:23,srch_000000298935,usr_000019455,lst_000028716,private,,private,2493.7,0,20,0.0485,12.77,call
cnt_000000001142,2025-03-31,2025-03-31T12:42:46,srch_000000299437,usr_000013968,lst_000027540,private,,private,24424.97,0,14,-0.0532,20.31,message
cnt_000000001143,2025-03-31,2025-03-31T15:59:07,srch_000000299486,usr_000018167,lst_000028862,dealer,dlr_000100,mid,24753.39,1,10,0.0494,7.46,message
cnt_000000001144,2025-04-01,2025-04-01T22:50:53,srch_000000300011,usr_000006948,lst_000016603,private,,private,5291.01,0,14,-0.0242,18.18,chat
cnt_000000001145,2025-04-03,2025-04-03T08:48:38,srch_000000300680,usr_000012112,lst_000010303,dealer,dlr_000044,small,6229.37,1,18,0.0531,8.07,message
cnt_000000001146,2025-04-03,2025-04-03T12:52:26,srch_000000300711,usr_000019451,lst_000009110,dealer,dlr_000257,small,5797.15,0,14,0.1098,9.92,message
cnt_000000001147,2025-04-03,2025-04-03T19:32:23,srch_000000300783,usr_000019332,lst_000021976,private,,private,5985.38,0,19,0.0016,31.61,message
cnt_000000001148,2025-04-04,2025-04-04T10:40:03,srch_000000301352,usr_000014239,lst_000015448,dealer,dlr_000172,mid,10418.16,0,9,0.0743,11.38,message
cnt_000000001149,2025-04-04,2025-04-04T20:19:48,srch_000000301512,usr_000008588,lst_000027641,dealer,dlr_000107,small,25224.7,1,15,0.0209,2.31,message
cnt_000000001150,2025-04-05,2025-04-05T17:42:07,srch_000000301857,usr_000003046,lst_000019626,dealer,dlr_000130,small,18369.62,0,20,0.0182,9.57,chat
cnt_000000001151,2025-04-06,2025-04-06T15:12:35,srch_000000302247,usr_000013371,lst_000014578,dealer,dlr_000057,small,13386.67,0,17,0.074,4.27,chat
cnt_000000001152,2025-04-06,2025-04-06T20:59:20,srch_000000302283,usr_000015074,lst_000024003,dealer,dlr_000234,small,5093.26,1,13,0.0128,3.54,message
cnt_000000001153,2025-04-07,2025-04-07T17:39:23,srch_000000302928,usr_000006501,lst_000009899,dealer,dlr_000227,mid,17203.58,0,16,0.0158,12.4,call
cnt_000000001154,2025-04-08,2025-04-08T21:37:54,srch_000000303229,usr_000003738,lst_000028167,dealer,dlr_000066,small,28193.92,1,22,-0.005,11.32,chat
cnt_000000001155,2025-04-08,2025-04-08T07:29:13,srch_000000303233,usr_000018893,lst_000024816,dealer,dlr_000008,small,12261.54,0,12,0.077,19.96,chat
cnt_000000001156,2025-04-08,2025-04-08T09:27:25,srch_000000303431,usr_000014165,lst_000030836,dealer,dlr_000102,mid,10482.82,0,13,0.111,15.53,message
cnt_000000001157,2025-04-09,2025-04-09T18:58:54,srch_000000303864,usr_000019562,lst_000011483,dealer,dlr_000237,mid,6526.87,1,12,0.0505,3.15,call
cnt_000000001158,2025-04-10,2025-04-10T20:01:46,srch_000000304298,usr_000014071,lst_000020279,dealer,dlr_000009,small,10693.48,0,18,0.0213,19.36,call
cnt_000000001159,2025-04-10,2025-04-10T14:05:38,srch_000000304322,usr_000008931,lst_000002628,private,,private,3740.57,0,12,0.0242,5.73,message
cnt_000000001160,2025-04-10,2025-04-10T17:55:11,srch_000000304357,usr_000017063,lst_000004810,dealer,dlr_000044,small,18222.84,0,12,0.002,8.07,chat
cnt_000000001161,2025-04-11,2025-04-11T08:36:46,srch_000000304869,usr_000010446,lst_000000768,dealer,dlr_000179,mid,22111.92,1,17,0.061,5.57,message
cnt_000000001162,2025-04-11,2025-04-11T10:56:10,srch_000000304881,usr_000000391,lst_000013863,dealer,dlr_000214,small,22701.99,1,8,0.0648,27.34,message
cnt_000000001163,2025-04-12,2025-04-12T13:45:22,srch_000000305152,usr_000010300,lst_000015548,dealer,dlr_000015,small,6345.97,0,12,-0.0313,17.89,message
cnt_000000001164,2025-04-13,2025-04-13T19:31:43,srch_000000305640,usr_000001751,lst_000006137,private,,private,6743.4,0,12,-0.1157,18.54,call
cnt_000000001165,2025-04-13,2025-04-13T16:18:46,srch_000000305816,usr_000014456,lst_000013595,dealer,dlr_000102,mid,2491.46,0,9,0.0176,15.53,message
cnt_000000001166,2025-04-13,2025-04-13T08:54:40,srch_000000305818,usr_000020622,lst_000013498,dealer,dlr_000106,mid,8576.0,0,17,0.0392,14.34,message
cnt_000000001167,2025-04-14,2025-04-14T19:37:20,srch_000000306027,usr_000018930,lst_000030007,dealer,dlr_000138,mid,39026.26,1,12,0.0934,6.94,message
cnt_000000001168,2025-04-14,2025-04-14T16:31:01,srch_000000306269,usr_000017728,lst_000024245,private,,private,16349.89,0,20,0.0282,13.39,call
cnt_000000001169,2025-04-14,2025-04-14T08:53:31,srch_000000306373,usr_000021625,lst_000001846,dealer,dlr_000147,small,10732.42,1,18,-0.0343,0.5,message
cnt_000000001170,2025-04-15,2025-04-15T11:44:26,srch_000000306417,usr_000005262,lst_000029126,dealer,dlr_000178,small,27272.74,0,20,0.0488,11.12,message
cnt_000000001171,2025-04-15,2025-04-15T21:08:40,srch_000000306577,usr_000013479,lst_000014013,dealer,dlr_000085,small,7764.75,1,15,0.0301,7.82,chat
cnt_000000001172,2025-04-15,2025-04-15T16:57:10,srch_000000306614,usr_000011446,lst_000012692,dealer,dlr_000233,mid,34955.3,1,14,0.0672,5.93,call
cnt_000000001173,2025-04-16,2025-04-16T14:03:44,srch_000000307034,usr_000009252,lst_000007159,dealer,dlr_000225,small,6384.53,0,14,0.0175,4.61,message
cnt_000000001174,2025-04-16,2025-04-16T07:28:04,srch_000000307230,usr_000008217,lst_000012084,dealer,dlr_000209,small,5055.66,0,11,0.0464,14.35,message
cnt_000000001175,2025-04-16,2025-04-16T07:29:19,srch_000000307290,usr_000003175,lst_000025856,dealer,dlr_000062,small,3208.49,0,19,-0.0194,5.34,message
cnt_000000001176,2025-04-17,2025-04-17T11:16:04,srch_000000307373,usr_000010317,lst_000004944,dealer,dlr_000172,mid,24088.31,0,15,0.1035,11.38,call
cnt_000000001177,2025-04-17,2025-04-17T08:29:21,srch_000000307673,usr_000011654,lst_000021793,dealer,dlr_000230,small,9465.89,0,11,0.0588,9.77,chat
cnt_000000001178,2025-04-18,2025-04-18T11:16:23,srch_000000308217,usr_000014864,lst_000015169,dealer,dlr_000242,small,2841.37,0,15,-0.0219,24.97,call
cnt_000000001179,2025-04-19,2025-04-19T10:18:56,srch_000000308651,usr_000009402,lst_000019468,dealer,dlr_000167,small,26234.49,0,14,0.0362,11.8,message
cnt_000000001180,2025-04-20,2025-04-20T18:52:49,srch_000000309028,usr_000007547,lst_000030592,dealer,dlr_000020,small,16683.77,0,17,0.0685,3.98,message
cnt_000000001181,2025-04-20,2025-04-20T08:04:56,srch_000000309039,usr_000019445,lst_000030459,dealer,dlr_000169,small,7927.39,1,17,0.0621,14.48,chat
cnt_000000001182,2025-04-20,2025-04-20T17:57:53,srch_000000309203,usr_000015710,lst_000025856,dealer,dlr_000062,small,3208.49,0,19,-0.0194,5.34,message
cnt_000000001183,2025-04-20,2025-04-20T21:07:27,srch_000000309317,usr_000000654,lst_000001846,dealer,dlr_000147,small,10732.42,1,18,-0.0343,0.5,message
cnt_000000001184,2025-04-21,2025-04-21T19:28:01,srch_000000309535,usr_000000163,lst_000028702,dealer,dlr_000043,enterprise,21561.06,1,14,0.0291,8.79,message
cnt_000000001185,2025-04-21,2025-04-21T16:07:46,srch_000000309597,usr_000015356,lst_000028399,dealer,dlr_000211,enterprise,16529.72,0,16,0.0025,4.5,call
cnt_000000001186,2025-04-21,2025-04-21T15:13:47,srch_000000309637,usr_000012206,lst_000000205,dealer,dlr_000064,small,6522.68,0,10,0.0113,10.56,message
cnt_000000001187,2025-04-22,2025-04-22T14:18:25,srch_000000310140,usr_000017021,lst_000000330,dealer,dlr_000084,small,11444.36,1,10,0.0207,8.32,message
cnt_000000001188,2025-04-22,2025-04-22T20:52:22,srch_000000310190,usr_000014077,lst_000000992,private,,private,33841.16,0,20,-0.0072,21.79,call
cnt_000000001189,2025-04-23,2025-04-23T09:24:44,srch_000000310340,usr_000006153,lst_000023785,dealer,dlr_000237,mid,22785.97,1,14,-0.0551,3.15,call
cnt_000000001190,2025-04-23,2025-04-23T12:00:19,srch_000000310386,usr_000018388,lst_000006713,dealer,dlr_000156,mid,4000.79,0,7,0.0611,7.54,call
cnt_000000001191,2025-04-23,2025-04-23T18:29:15,srch_000000310453,usr_000015325,lst_000006209,dealer,dlr_000149,small,3971.77,0,20,0.0498,26.24,chat
cnt_000000001192,2025-04-24,2025-04-24T22:50:54,srch_000000310993,usr_000016017,lst_000028815,private,,private,23866.6,0,9,0.023,22.58,chat
cnt_000000001193,2025-04-24,2025-04-24T13:47:17,srch_000000311091,usr_000000622,lst_000022282,dealer,dlr_000106,mid,19301.36,1,19,0.0403,14.34,call
cnt_000000001194,2025-04-24,2025-04-24T21:53:28,srch_000000311095,usr_000016531,lst_000004010,dealer,dlr_000180,mid,15438.93,1,16,-0.0204,4.16,call
cnt_000000001195,2025-04-25,2025-04-25T18:46:49,srch_000000311612,usr_000005704,lst_000029961,dealer,dlr_000201,mid,2216.32,1,24,-0.0309,13.59,call
cnt_000000001196,2025-04-26,2025-04-26T07:24:56,srch_000000312174,usr_000019275,lst_000026425,dealer,dlr_000099,mid,7737.37,1,15,0.0789,4.16,message
cnt_000000001197,2025-04-26,2025-04-26T17:21:52,srch_000000312217,usr_000011043,lst_000005505,private,,private,2486.68,0,12,-0.0161,41.87,message
cnt_000000001198,2025-04-27,2025-04-27T19:13:11,srch_000000312339,usr_000001442,lst_000018033,dealer,dlr_000120,mid,16040.99,0,14,0.0187,18.28,call
cnt_000000001199,2025-04-28,2025-04-28T11:57:46,srch_000000312948,usr_000009513,lst_000017018,dealer,dlr_000043,enterprise,17862.52,1,19,0.0656,8.79,message
cnt_000000001200,2025-04-28,2025-04-28T18:50:30,srch_000000313018,usr_000000855,lst_000009054,dealer,dlr_000151,small,5334.37,0,15,0.045,9.95,message
cnt_000000001201,2025-04-29,2025-04-29T08:38:23,srch_000000313467,usr_000001620,lst_000025128,dealer,dlr_000043,enterprise,24471.57,1,14,-0.0054,8.79,chat
cnt_000000001202,2025-04-29,2025-04-29T08:55:05,srch_000000313654,usr_000000069,lst_000030118,dealer,dlr_000102,mid,8211.33,1,7,0.034,15.53,message
cnt_000000001203,2025-04-29,2025-04-29T09:34:34,srch_000000313695,usr_000013382,lst_000014728,dealer,dlr_000244,small,4928.38,1,15,0.0351,8.94,message
cnt_000000001204,2025-04-30,2025-04-30T12:07:24,srch_000000314062,usr_000000903,lst_000005791,dealer,dlr_000067,small,6425.53,1,15,0.0048,13.91,call
cnt_000000001205,2025-05-01,2025-05-01T07:08:59,srch_000000314414,usr_000008937,lst_000010547,dealer,dlr_000227,mid,4606.05,0,14,0.0524,12.4,chat
cnt_000000001206,2025-05-01,2025-05-01T11:29:55,srch_000000314557,usr_000007569,lst_000014337,dealer,dlr_000173,small,29439.96,0,17,0.0516,10.93,message
cnt_000000001207,2025-05-03,2025-05-03T09:31:02,srch_000000315655,usr_000002816,lst_000023991,dealer,dlr_000089,enterprise,3546.57,1,17,0.0852,9.06,message
cnt_000000001208,2025-05-04,2025-05-04T09:53:25,srch_000000316140,usr_000014002,lst_000014728,dealer,dlr_000244,small,4928.38,1,15,0.0351,8.94,message
cnt_000000001209,2025-05-04,2025-05-04T13:09:46,srch_000000316185,usr_000003841,lst_000021408,private,,private,18324.67,0,17,-0.0315,9.96,chat
cnt_000000001210,2025-05-05,2025-05-05T21:36:54,srch_000000316389,usr_000013500,lst_000003967,dealer,dlr_000268,mid,18633.03,1,15,-0.0598,11.48,message
cnt_000000001211,2025-05-05,2025-05-05T21:47:51,srch_000000316741,usr_000021554,lst_000001748,dealer,dlr_000209,small,23790.16,1,15,-0.1089,14.35,message
cnt_000000001212,2025-05-06,2025-05-06T16:08:09,srch_000000317159,usr_000007172,lst_000017103,dealer,dlr_000153,small,2441.3,0,12,-0.0069,14.11,call
cnt_000000001213,2025-05-07,2025-05-07T10:29:40,srch_000000317361,usr_000015031,lst_000008687,dealer,dlr_000178,small,3861.21,1,20,-0.0001,11.12,message
cnt_000000001214,2025-05-08,2025-05-08T07:52:01,srch_000000317952,usr_000017485,lst_000012114,dealer,dlr_000176,small,22127.61,0,15,0.095,16.18,message
