listing_id,seller_type,dealer_id,make,fuel_type,transmission,vehicle_year,vehicle_age_years,mileage_km,listed_price_eur,base_market_price_eur,price_position_vs_market,photo_count,description_length,is_featured,listing_created_date,listing_delisted_date,is_active
lst_000019489,dealer,dlr_000152,Renault,hybrid,manual,2012,14,245301,6017.51,5986.25,0.0052,21,198,0,2025-06-25,2025-07-14,0
lst_000019490,dealer,dlr_000085,VW,petrol,automatic,2015,11,194624,8904.64,8417.92,0.0578,13,702,1,2026-01-27,,1
lst_000019491,dealer,dlr_000201,Ford,petrol,automatic,2017,9,140057,9374.7,9092.46,0.031,13,717,0,2024-11-21,2025-01-11,0
lst_000019492,private,,Audi,diesel,manual,2012,14,267133,6179.53,6554.99,-0.0573,12,236,0,2025-11-30,2026-01-01,0
lst_000019493,dealer,dlr_000061,Skoda,diesel,manual,2022,4,12839,19224.02,17886.32,0.0748,16,358,0,2023-10-21,2023-11-15,0
lst_000019494,dealer,dlr_000025,BMW,electric,manual,2021,5,80202,20282.94,19931.06,0.0177,16,372,0,2024-11-20,2024-12-19,0
lst_000019495,dealer,dlr_000004,Ford,petrol,automatic,2017,9,210919,8833.48,8865.21,-0.0036,10,541,0,2025-06-06,2025-07-28,0
lst_000019496,dealer,dlr_000129,BMW,diesel,automatic,2016,10,207028,12076.39,11040.33,0.0938,8,822,1,2025-11-11,2025-12-27,0
lst_000019497,dealer,dlr_000009,Toyota,hybrid,manual,2022,4,86930,20713.93,20263.94,0.0222,21,330,0,2025-03-22,2025-06-01,0
lst_000019498,dealer,dlr_000179,Hyundai,diesel,automatic,2023,3,100396,20866.63,20509.37,0.0174,17,536,0,2024-03-01,2024-04-03,0
lst_000019499,dealer,dlr_000190,VW,diesel,automatic,2025,1,4182,29545.8,27925.82,0.058,14,830,0,2025-01-02,2025-02-25,0
lst_000019500,private,,VW,hybrid,automatic,2009,17,302853,2722.7,2910.02,-0.0644,20,1078,0,2024-12-07,2024-12-27,0
lst_000019501,dealer,dlr_000019,VW,diesel,automatic,2022,4,76146,20223.29,19897.11,0.0164,14,348,0,2025-02-04,2025-03-20,0
lst_000019502,private,,BMW,petrol,manual,2023,3,65178,23090.97,25458.72,-0.093,14,30,0,2025-02-17,2025-03-16,0
lst_000019503,dealer,dlr_000032,Ford,diesel,manual,2010,16,272809,3109.91,2808.08,0.1075,8,359,0,2024-03-08,2024-04-19,0
lst_000019504,dealer,dlr_000225,Audi,petrol,manual,2022,4,51944,21492.5,21991.73,-0.0227,20,964,1,2024-11-26,2025-01-01,0
lst_000019505,private,,BMW,diesel,manual,2025,1,66517,33667.34,35492.49,-0.0514,16,644,0,2025-12-25,2026-01-30,1
lst_000019506,private,,Opel,petrol,automatic,2020,6,112992,11368.0,12584.01,-0.0966,13,533,0,2024-11-28,2024-12-28,0
lst_000019507,dealer,dlr_000209,Opel,diesel,automatic,2009,17,343572,3143.94,3184.87,-0.0128,15,475,0,2025-11-23,2025-12-04,0
lst_000019508,private,,Hyundai,diesel,manual,2009,17,294036,3890.24,3897.27,-0.0018,19,708,0,2024-05-14,2024-06-06,0
lst_000019509,dealer,dlr_000006,BMW,petrol,manual,2012,14,248731,7448.71,6749.82,0.1035,11,368,0,2025-08-09,2025-09-24,0
lst_000019510,dealer,dlr_000057,Peugeot,diesel,manual,2015,11,159903,6834.59,6537.1,0.0455,10,730,0,2024-09-03,2024-09-22,0
lst_000019511,dealer,dlr_000272,Peugeot,petrol,manual,2012,14,263689,5223.0,5137.74,0.0166,13,439,1,2025-11-19,2026-01-25,0
lst_000019512,private,,VW,diesel,manual,2022,4,67923,20289.71,19790.73,0.0252,15,606,0,2024-06-30,2024-07-29,0
lst_000019513,dealer,dlr_000098,Toyota,petrol,automatic,2014,12,200716,7408.45,7507.23,-0.0132,10,235,1,2023-12-21,2024-02-19,0
lst_000019514,dealer,dlr_000227,Opel,hybrid,automatic,2024,2,40896,20774.27,21179.5,-0.0191,14,535,0,2024-01-13,2024-01-28,0
lst_000019515,dealer,dlr_000195,Opel,diesel,automatic,2017,9,160204,8398.09,8340.38,0.0069,8,30,0,2025-02-09,2025-03-11,0
lst_000019516,dealer,dlr_000145,Skoda,petrol,manual,2010,16,280072,2644.88,2492.48,0.0611,14,148,0,2024-07-23,2024-08-16,0
lst_000019517,dealer,dlr_000012,Renault,diesel,automatic,2010,16,308179,3932.62,3757.69,0.0466,11,346,0,2024-01-31,2024-02-12,0
lst_000019518,private,,Toyota,hybrid,manual,2023,3,29118,24924.78,24471.06,0.0185,15,666,0,2023-09-15,2023-10-13,0
lst_000019519,dealer,dlr_000054,Hyundai,diesel,automatic,2017,9,158840,8699.85,8655.34,0.0051,15,515,0,2025-02-05,2025-03-12,0
lst_000019520,dealer,dlr_000225,VW,hybrid,manual,2015,11,189580,7393.77,7230.83,0.0225,12,782,1,2025-04-12,2025-04-30,0
lst_000019521,private,,Ford,diesel,automatic,2017,9,164693,8982.15,9237.83,-0.0277,11,619,0,2024-06-12,2024-07-13,0
lst_000019522,dealer,dlr_000260,Peugeot,petrol,automatic,2021,5,68680,16710.35,15767.6,0.0598,23,388,0,2025-05-22,2025-06-07,0
lst_000019523,dealer,dlr_000125,Audi,petrol,automatic,2008,18,350000,3974.15,3803.25,0.0449,13,653,1,2025-06-24,2025-08-02,0
lst_000019524,dealer,dlr_000225,BMW,diesel,automatic,2018,8,116295,13733.77,13721.17,9.0E-4,13,30,1,2024-08-15,2024-09-30,0
lst_000019525,dealer,dlr_000068,Peugeot,diesel,automatic,2014,12,249331,6063.54,5932.33,0.0221,9,701,0,2025-08-22,2025-09-08,0
lst_000019526,private,,BMW,diesel,automatic,2019,7,125496,16580.94,15045.28,0.1021,17,313,0,2023-08-25,2023-09-26,0
lst_000019527,private,,BMW,hybrid,manual,2011,15,295821,5389.03,4927.39,0.0937,11,319,0,2025-12-19,2026-01-18,0
lst_000019528,private,,Toyota,petrol,automatic,2014,12,233371,7932.38,8802.03,-0.0988,10,722,0,2024-06-18,2024-06-30,0
lst_000019529,dealer,dlr_000181,VW,petrol,manual,2011,15,254722,5774.05,5613.13,0.0287,17,813,0,2025-04-08,2025-05-05,0
lst_000019530,dealer,dlr_000094,Mercedes,petrol,manual,2012,14,251919,6404.61,5996.09,0.0681,13,599,0,2024-06-17,2024-07-21,0
lst_000019531,private,,VW,petrol,automatic,2016,10,204422,10501.14,10249.53,0.0245,13,68,0,2024-07-14,2024-07-31,0
lst_000019532,dealer,dlr_000215,Ford,petrol,automatic,2021,5,106802,14090.07,14363.9,-0.0191,20,542,0,2025-01-11,2025-01-27,0
lst_000019533,dealer,dlr_000224,Ford,diesel,manual,2018,8,140072,12940.73,12174.94,0.0629,16,490,0,2025-12-17,2026-01-02,0
lst_000019534,dealer,dlr_000024,BMW,petrol,manual,2010,16,283584,4784.46,5084.05,-0.0589,23,681,1,2025-02-22,2025-03-14,0
lst_000019535,dealer,dlr_000075,BMW,petrol,manual,2023,3,3885,28516.82,27339.12,0.0431,16,1011,0,2025-11-16,2025-12-03,0
lst_000019536,dealer,dlr_000279,VW,petrol,automatic,2016,10,192039,8111.28,8326.36,-0.0258,9,30,0,2025-03-29,2025-04-22,0
lst_000019537,dealer,dlr_000194,Peugeot,diesel,automatic,2014,12,228655,7188.03,6974.4,0.0306,10,81,0,2024-06-08,2024-08-17,0
lst_000019538,dealer,dlr_000061,BMW,petrol,automatic,2017,9,127543,12089.03,12386.99,-0.0241,16,762,1,2023-11-10,2023-11-24,0
lst_000019539,private,,Toyota,diesel,automatic,2016,10,197366,8879.1,8508.86,0.0435,8,155,0,2026-01-17,,1
lst_000019540,dealer,dlr_000045,Skoda,hybrid,automatic,2009,17,289142,2080.96,1997.31,0.0419,14,546,1,2024-03-24,2024-05-11,0
lst_000019541,dealer,dlr_000255,Peugeot,electric,automatic,2009,17,325996,3052.83,2985.1,0.0227,14,384,0,2026-01-10,2026-01-20,0
lst_000019542,dealer,dlr_000066,Hyundai,petrol,manual,2014,12,199802,4808.73,4639.47,0.0365,16,514,0,2023-08-13,2023-09-13,0
lst_000019543,dealer,dlr_000019,Audi,diesel,automatic,2023,3,46979,29939.46,27313.28,0.0962,15,282,0,2024-07-23,2024-08-10,0
lst_000019544,dealer,dlr_000071,BMW,petrol,manual,2020,6,109799,21374.33,20244.01,0.0558,14,425,1,2025-09-13,2025-09-29,0
lst_000019545,dealer,dlr_000048,VW,petrol,manual,2025,1,14106,28888.1,29006.75,-0.0041,16,189,0,2024-07-19,2024-08-31,0
lst_000019546,private,,Peugeot,petrol,automatic,2012,14,229615,4541.11,4856.58,-0.065,14,541,1,2026-01-26,,1
lst_000019547,private,,BMW,electric,manual,2017,9,180058,11899.35,12541.64,-0.0512,16,147,0,2025-09-02,2025-09-24,0
lst_000019548,dealer,dlr_000224,VW,diesel,automatic,2018,8,152743,11792.14,11760.71,0.0027,11,497,0,2025-06-06,2025-06-26,0
lst_000019549,dealer,dlr_000114,Toyota,hybrid,manual,2018,8,179775,12772.95,12437.89,0.0269,13,231,1,2023-08-16,2023-10-01,0
lst_000019550,dealer,dlr_000053,BMW,diesel,manual,2011,15,222154,6677.78,6467.08,0.0326,14,387,1,2024-12-12,2024-12-24,0
lst_000019551,dealer,dlr_000256,VW,diesel,manual,2013,13,211258,6697.76,6584.38,0.0172,16,976,0,2024-05-24,2024-06-27,0
lst_000019552,dealer,dlr_000183,Hyundai,diesel,automatic,2011,15,325641,5440.59,4971.78,0.0943,12,461,0,2025-12-23,2026-01-07,0
lst_000019553,dealer,dlr_000009,Peugeot,diesel,automatic,2022,4,105271,17440.86,17247.14,0.0112,11,332,0,2024-04-02,2024-04-14,0
lst_000019554,dealer,dlr_000163,Hyundai,electric,manual,2023,3,40892,20176.7,19623.14,0.0282,15,470,0,2023-12-13,2023-12-19,0
lst_000019555,dealer,dlr_000118,Skoda,diesel,manual,2020,6,98601,15412.97,14146.49,0.0895,13,295,1,2024-07-08,2024-07-29,0
lst_000019556,dealer,dlr_000102,Peugeot,petrol,manual,2016,10,190311,7314.09,7547.96,-0.031,16,473,1,2024-01-31,2024-02-15,0
lst_000019557,dealer,dlr_000171,Peugeot,hybrid,automatic,2016,10,156288,10343.77,9773.65,0.0583,19,144,0,2023-10-27,2023-11-27,0
lst_000019558,dealer,dlr_000088,VW,petrol,automatic,2024,2,50149,22824.11,23576.38,-0.0319,10,1003,0,2025-04-11,2025-04-22,0
lst_000019559,dealer,dlr_000163,Skoda,diesel,automatic,2016,10,185507,9026.66,8798.81,0.0259,17,1116,0,2024-09-22,2024-10-05,0
lst_000019560,dealer,dlr_000054,Hyundai,diesel,manual,2020,6,141160,13067.95,12975.91,0.0071,11,267,0,2025-07-08,2025-07-24,0
lst_000019561,dealer,dlr_000000,BMW,petrol,automatic,2022,4,91905,27182.98,25025.15,0.0862,15,493,0,2026-01-09,,1
lst_000019562,dealer,dlr_000116,BMW,diesel,automatic,2008,18,278329,3460.52,3445.9,0.0042,14,560,0,2024-09-19,2024-10-21,0
lst_000019563,dealer,dlr_000147,Ford,diesel,automatic,2009,17,300201,4134.63,4029.31,0.0261,18,746,1,2025-11-24,2025-12-31,0
lst_000019564,dealer,dlr_000215,BMW,diesel,automatic,2018,8,136580,15125.27,14941.47,0.0123,8,747,0,2024-05-26,2024-07-03,0
lst_000019565,dealer,dlr_000167,Audi,petrol,automatic,2017,9,161519,12547.47,11903.06,0.0541,16,516,0,2025-02-18,2025-03-27,0
lst_000019566,dealer,dlr_000116,BMW,diesel,manual,2013,13,218783,7438.42,7378.36,0.0081,15,356,0,2023-12-11,2023-12-23,0
lst_000019567,dealer,dlr_000152,Ford,petrol,manual,2016,10,144884,6111.47,5858.99,0.0431,14,254,0,2025-06-18,2025-07-19,0
lst_000019568,dealer,dlr_000094,Renault,diesel,manual,2016,10,162488,8550.44,8372.57,0.0212,23,890,0,2025-07-31,2025-08-13,0
lst_000019569,dealer,dlr_000266,Hyundai,hybrid,manual,2016,10,163868,6973.75,6482.36,0.0758,7,728,1,2025-02-19,2025-03-16,0
lst_000019570,dealer,dlr_000081,Mercedes,diesel,automatic,2011,15,283596,3710.26,3861.14,-0.0391,17,499,0,2024-02-02,2024-04-28,0
lst_000019571,dealer,dlr_000262,Toyota,diesel,automatic,2020,6,133087,16204.58,16120.54,0.0052,17,556,0,2025-02-10,2025-02-25,0
lst_000019572,dealer,dlr_000104,BMW,petrol,manual,2019,7,130179,16754.89,16825.68,-0.0042,14,435,0,2025-10-22,2025-12-01,0
lst_000019573,private,,Hyundai,petrol,automatic,2011,15,277728,5500.82,5781.73,-0.0486,15,85,0,2026-01-22,,1
lst_000019574,dealer,dlr_000095,Mercedes,diesel,manual,2012,14,261448,5770.46,5562.95,0.0373,13,681,0,2024-12-16,2025-01-03,0
lst_000019575,dealer,dlr_000136,VW,diesel,automatic,2009,17,331542,3285.82,3212.07,0.023,16,424,0,2024-07-24,2024-08-12,0
lst_000019576,dealer,dlr_000241,BMW,diesel,manual,2024,2,29532,37061.68,31452.54,0.1783,12,753,0,2024-05-27,2024-06-20,0
lst_000019577,private,,Fiat,hybrid,manual,2020,6,101612,11896.08,11305.53,0.0522,14,837,0,2024-08-11,2024-08-29,0
lst_000019578,dealer,dlr_000018,Peugeot,petrol,manual,2021,5,97440,15381.7,16074.62,-0.0431,12,295,0,2023-12-11,2024-02-07,0
lst_000019579,private,,VW,petrol,automatic,2014,12,197276,5246.09,6083.73,-0.1377,14,202,0,2024-01-25,2024-02-17,0
lst_000019580,dealer,dlr_000243,Fiat,hybrid,automatic,2009,17,284547,2415.33,2406.91,0.0035,15,454,1,2024-07-31,2024-08-19,0
lst_000019581,dealer,dlr_000046,Skoda,electric,manual,2017,9,188584,9161.22,8866.64,0.0332,20,575,1,2024-12-18,2025-01-23,0
lst_000019582,dealer,dlr_000101,Fiat,diesel,automatic,2024,2,2881,21307.23,20181.34,0.0558,9,533,0,2025-07-01,2025-07-19,0
lst_000019583,dealer,dlr_000060,Mercedes,petrol,manual,2024,2,6537,34365.54,32651.28,0.0525,19,263,0,2026-01-09,,1
lst_000019584,dealer,dlr_000121,Renault,hybrid,manual,2017,9,136847,8335.6,8061.51,0.034,8,728,1,2025-04-05,2025-05-15,0
lst_000019585,dealer,dlr_000151,Mercedes,petrol,automatic,2019,7,109527,16749.41,16534.71,0.013,10,872,1,2026-01-13,,1
lst_000019586,dealer,dlr_000038,VW,hybrid,manual,2024,2,18990,28370.87,27138.29,0.0454,20,376,0,2026-01-06,,1
lst_000019587,dealer,dlr_000189,Audi,petrol,manual,2015,11,143781,8856.31,8304.98,0.0664,11,797,0,2024-10-16,2024-11-04,0
lst_000019588,dealer,dlr_000046,BMW,hybrid,automatic,2017,9,141109,12926.43,12452.54,0.0381,23,807,0,2023-11-07,2023-11-29,0
lst_000019589,dealer,dlr_000092,Hyundai,diesel,automatic,2010,16,283748,3039.61,3085.39,-0.0148,9,1017,0,2024-02-06,2024-05-06,0
lst_000019590,dealer,dlr_000134,Renault,petrol,automatic,2013,13,195619,6734.58,6327.85,0.0643,12,570,1,2025-08-23,2025-09-05,0
lst_000019591,dealer,dlr_000044,VW,diesel,automatic,2021,5,106582,16555.29,16140.58,0.0257,8,227,0,2023-10-16,2023-10-24,0
lst_000019592,dealer,dlr_000217,BMW,diesel,automatic,2019,7,107791,16800.14,16621.11,0.0108,18,324,0,2025-03-02,2025-03-30,0
lst_000019593,dealer,dlr_000242,Hyundai,diesel,automatic,2019,7,151789,13997.76,13697.61,0.0219,11,1068,0,2023-08-31,2023-10-02,0
lst_000019594,dealer,dlr_000105,Mercedes,hybrid,manual,2010,16,319605,4410.73,4162.77,0.0596,11,693,0,2023-11-03,2023-11-30,0
lst_000019595,dealer,dlr_000155,Hyundai,diesel,manual,2010,16,273762,2227.23,2204.41,0.0104,12,606,0,2025-11-02,2025-11-30,0
lst_000019596,dealer,dlr_000031,Hyundai,petrol,automatic,2008,18,314645,1939.36,1866.73,0.0389,9,330,0,2025-10-25,2025-11-09,0
lst_000019597,dealer,dlr_000214,Opel,diesel,manual,2011,15,294981,5319.66,5418.09,-0.0182,8,504,0,2024-03-01,2024-04-11,0
lst_000019598,dealer,dlr_000139,BMW,petrol,automatic,2015,11,217266,9797.33,9192.4,0.0658,19,923,0,2025-02-21,2025-03-27,0
lst_000019599,dealer,dlr_000106,Toyota,diesel,manual,2009,17,311285,3968.25,3980.74,-0.0031,12,488,0,2024-07-22,2024-08-14,0
lst_000019600,dealer,dlr_000260,Opel,petrol,manual,2017,9,145349,9124.63,9364.88,-0.0257,8,744,1,2025-02-01,2025-02-24,0
lst_000019601,dealer,dlr_000129,Skoda,diesel,automatic,2018,8,121873,12376.18,11991.63,0.0321,12,567,0,2023-10-01,2023-11-15,0
lst_000019602,dealer,dlr_000034,Opel,diesel,manual,2020,6,147783,13458.19,13600.98,-0.0105,12,706,1,2024-04-22,2024-06-09,0
lst_000019603,private,,Audi,diesel,automatic,2013,13,266591,8009.73,8435.04,-0.0504,16,752,0,2024-10-02,2024-10-14,0
lst_000019604,dealer,dlr_000259,Mercedes,petrol,manual,2020,6,72349,18390.26,19052.11,-0.0347,17,242,0,2023-12-16,2024-01-20,0
lst_000019605,dealer,dlr_000017,Toyota,petrol,manual,2025,1,6806,34396.81,31549.43,0.0903,14,801,0,2025-01-24,2025-03-30,0
lst_000019606,dealer,dlr_000164,Toyota,petrol,manual,2010,16,305796,5290.69,5280.38,0.002,14,345,0,2025-11-02,2025-12-01,0
lst_000019607,dealer,dlr_000113,Audi,hybrid,automatic,2012,14,228761,7158.2,7076.73,0.0115,20,864,0,2024-12-05,2024-12-22,0
lst_000019608,private,,Renault,diesel,automatic,2008,18,321312,2460.3,2590.56,-0.0503,16,232,0,2025-10-05,2025-10-25,0
lst_000019609,dealer,dlr_000113,Opel,petrol,manual,2022,4,97189,14949.3,14442.49,0.0351,9,343,0,2024-03-23,2024-05-05,0
lst_000019610,private,,VW,diesel,manual,2016,10,195486,7776.22,7834.6,-0.0075,14,506,0,2025-01-31,2025-02-23,0
lst_000019611,dealer,dlr_000153,Fiat,diesel,manual,2008,18,326478,1851.59,1792.48,0.033,13,622,0,2025-10-19,2025-11-07,0
lst_000019612,private,,Audi,hybrid,manual,2018,8,113753,13811.69,14172.23,-0.0254,23,738,0,2025-04-17,2025-05-08,0
lst_000019613,dealer,dlr_000193,Peugeot,diesel,automatic,2013,13,272552,6114.91,6012.65,0.017,15,564,0,2025-08-06,2025-09-05,0
lst_000019614,private,,Ford,petrol,manual,2024,2,46943,22541.39,21973.17,0.0259,11,606,0,2025-11-23,2026-01-08,0
lst_000019615,dealer,dlr_000096,BMW,diesel,manual,2010,16,291279,4354.55,4371.88,-0.004,9,884,0,2024-08-01,2024-09-21,0
lst_000019616,dealer,dlr_000039,Fiat,petrol,manual,2016,10,220216,9003.19,8531.26,0.0553,23,648,1,2025-06-15,2025-06-25,0
lst_000019617,dealer,dlr_000201,Fiat,diesel,automatic,2008,18,350000,2877.82,2759.09,0.043,11,569,1,2024-11-04,2025-01-05,0
lst_000019618,dealer,dlr_000105,Toyota,diesel,automatic,2022,4,82683,20660.13,20443.89,0.0106,12,742,0,2024-01-17,2024-03-01,0
lst_000019619,private,,Opel,hybrid,automatic,2019,7,167135,10672.09,10553.27,0.0113,18,302,0,2024-02-15,2024-02-29,0
lst_000019620,dealer,dlr_000193,BMW,hybrid,manual,2013,13,247409,7300.9,6776.19,0.0774,15,147,1,2025-04-09,2025-04-14,0
lst_000019621,dealer,dlr_000095,Opel,hybrid,manual,2021,5,57899,16606.0,15651.97,0.061,20,320,1,2024-08-09,2024-09-20,0
lst_000019622,dealer,dlr_000138,BMW,petrol,automatic,2009,17,273165,3697.5,3681.28,0.0044,14,79,0,2023-10-09,2023-11-05,0
lst_000019623,dealer,dlr_000025,Renault,petrol,automatic,2008,18,319865,4296.01,4079.55,0.0531,9,980,0,2025-10-21,2025-11-30,0
lst_000019624,private,,Renault,hybrid,automatic,2010,16,310786,4240.7,4721.98,-0.1019,11,531,0,2026-01-15,2026-01-28,0
lst_000019625,dealer,dlr_000207,Mercedes,petrol,manual,2024,2,92055,32574.51,31472.59,0.035,9,907,1,2024-07-03,2024-08-06,0
lst_000019626,dealer,dlr_000130,Ford,diesel,automatic,2022,4,67529,18369.62,18041.17,0.0182,20,750,0,2025-02-25,2025-05-16,0
lst_000019627,dealer,dlr_000144,BMW,petrol,automatic,2014,12,245911,8868.68,8655.77,0.0246,7,78,1,2024-08-26,2024-09-29,0
lst_000019628,private,,BMW,petrol,automatic,2009,17,320121,5639.52,5277.69,0.0686,14,355,0,2024-07-15,2024-08-04,0
lst_000019629,dealer,dlr_000249,VW,diesel,automatic,2017,9,122240,11088.55,10642.06,0.042,12,879,0,2024-02-01,2024-02-19,0
lst_000019630,private,,Opel,petrol,manual,2020,6,94158,11311.94,11186.95,0.0112,13,452,0,2025-11-24,2025-12-20,0
lst_000019631,dealer,dlr_000144,Audi,diesel,automatic,2015,11,196256,10449.5,10062.79,0.0384,13,236,0,2024-12-21,2025-01-02,0
lst_000019632,dealer,dlr_000210,Hyundai,diesel,manual,2010,16,264901,2743.19,2676.98,0.0247,9,372,0,2025-12-19,2026-01-11,0
lst_000019633,dealer,dlr_000177,Ford,petrol,manual,2018,8,114963,11280.2,10774.84,0.0469,12,659,0,2024-08-25,2024-12-25,0
lst_000019634,dealer,dlr_000241,Opel,petrol,automatic,2017,9,147703,10293.92,9827.34,0.0475,16,144,0,2025-01-11,2025-01-20,0
lst_000019635,dealer,dlr_000265,Hyundai,petrol,automatic,2012,14,253018,4346.2,4554.94,-0.0458,17,430,0,2023-10-17,2023-11-11,0
lst_000019636,dealer,dlr_000069,Mercedes,hybrid,automatic,2017,9,170818,13681.54,13487.19,0.0144,13,514,1,2025-06-04,2025-06-25,0
lst_000019637,dealer,dlr_000035,Ford,diesel,automatic,2010,16,299698,1698.42,1749.37,-0.0291,11,768,0,2024-12-28,2025-01-21,0
lst_000019638,dealer,dlr_000056,Mercedes,petrol,manual,2012,14,264646,6618.14,6603.95,0.0021,13,1061,0,2024-07-18,2024-08-03,0
lst_000019639,dealer,dlr_000248,Audi,hybrid,automatic,2015,11,240043,9079.02,8741.18,0.0386,12,484,0,2024-07-08,2024-08-11,0
lst_000019640,dealer,dlr_000211,Hyundai,petrol,automatic,2025,1,67126,26267.32,24520.53,0.0712,19,195,0,2024-10-16,2024-11-18,0
lst_000019641,dealer,dlr_000215,Toyota,electric,automatic,2024,2,51357,26770.38,26912.47,-0.0053,14,847,0,2024-03-14,2024-03-31,0
lst_000019642,dealer,dlr_000102,Peugeot,hybrid,automatic,2020,6,128975,14089.0,13444.01,0.048,12,449,1,2024-09-08,2024-10-20,0
lst_000019643,dealer,dlr_000114,BMW,hybrid,automatic,2021,5,74584,22360.33,21644.76,0.0331,12,501,0,2025-03-15,2025-03-25,0
lst_000019644,dealer,dlr_000055,BMW,hybrid,automatic,2019,7,129124,16299.09,16815.97,-0.0307,9,692,0,2025-08-15,2025-09-18,0
lst_000019645,private,,Renault,petrol,manual,2024,2,45107,23180.01,23476.91,-0.0126,16,954,0,2023-08-18,2023-11-02,0
lst_000019646,dealer,dlr_000045,VW,petrol,automatic,2008,18,302405,3696.69,3618.93,0.0215,9,452,1,2023-11-17,2023-12-11,0
lst_000019647,dealer,dlr_000141,Skoda,hybrid,automatic,2009,17,294178,3498.16,3361.37,0.0407,12,691,1,2025-10-01,2025-11-09,0
lst_000019648,dealer,dlr_000279,VW,diesel,automatic,2022,4,72051,19387.5,19281.15,0.0055,9,648,0,2024-09-11,2024-10-27,0
lst_000019649,dealer,dlr_000109,Skoda,electric,manual,2022,4,72952,18888.38,18404.27,0.0263,15,522,0,2025-06-12,2025-07-07,0
lst_000019650,dealer,dlr_000245,Fiat,diesel,manual,2025,1,0,23720.01,22830.61,0.039,20,265,1,2024-01-08,2024-01-31,0
lst_000019651,dealer,dlr_000190,VW,diesel,manual,2025,1,34866,29410.59,28403.86,0.0354,12,412,0,2025-05-23,2025-06-17,0
lst_000019652,dealer,dlr_000075,Hyundai,hybrid,manual,2011,15,252585,4197.02,4061.56,0.0334,11,658,0,2025-05-03,2025-05-30,0
lst_000019653,dealer,dlr_000056,Hyundai,electric,manual,2015,11,232147,6606.24,6696.78,-0.0135,8,221,1,2026-01-10,,1
lst_000019654,dealer,dlr_000144,Hyundai,hybrid,automatic,2020,6,106497,13237.6,12487.09,0.0601,19,675,0,2024-09-15,2024-10-03,0
lst_000019655,dealer,dlr_000121,Renault,petrol,manual,2012,14,223026,4902.93,4879.71,0.0048,12,291,0,2025-05-10,2025-05-26,0
lst_000019656,dealer,dlr_000242,BMW,petrol,manual,2015,11,169961,9711.42,9328.57,0.041,16,470,0,2023-10-08,2023-11-22,0
lst_000019657,dealer,dlr_000013,BMW,petrol,manual,2010,16,310997,6411.55,6128.31,0.0462,13,233,0,2025-04-29,2025-06-09,0
lst_000019658,private,,Audi,diesel,automatic,2016,10,171133,13189.48,11892.98,0.109,16,235,0,2025-12-15,2026-01-05,0
lst_000019659,dealer,dlr_000142,BMW,petrol,manual,2009,17,303110,1596.28,1641.97,-0.0278,16,145,0,2025-03-04,2025-05-17,0
lst_000019660,dealer,dlr_000220,Skoda,petrol,manual,2014,12,218908,5996.58,5930.33,0.0112,13,356,0,2023-09-20,2023-10-01,0
lst_000019661,dealer,dlr_000266,VW,diesel,manual,2015,11,190554,6866.14,6998.98,-0.019,19,500,0,2024-09-10,2024-11-30,0
lst_000019662,dealer,dlr_000200,VW,diesel,manual,2017,9,155965,9020.41,9142.18,-0.0133,15,446,0,2024-07-03,2024-08-28,0
lst_000019663,dealer,dlr_000144,Ford,diesel,automatic,2014,12,191907,4967.58,4918.56,0.01,5,408,0,2023-08-08,2023-08-31,0
lst_000019664,dealer,dlr_000190,Opel,petrol,manual,2018,8,153690,8836.96,9493.71,-0.0692,14,311,0,2025-09-14,2025-10-02,0
lst_000019665,dealer,dlr_000202,BMW,petrol,automatic,2023,3,66553,27713.54,26158.37,0.0595,10,483,0,2025-05-13,2025-05-31,0
lst_000019666,dealer,dlr_000004,BMW,petrol,manual,2023,3,58728,28845.35,26649.73,0.0824,13,444,0,2023-09-30,2023-10-27,0
lst_000019667,dealer,dlr_000225,VW,petrol,manual,2023,3,61514,23384.97,22144.24,0.056,13,997,0,2024-10-02,2024-10-12,0
lst_000019668,dealer,dlr_000243,VW,hybrid,manual,2008,18,319026,2734.59,2595.5,0.0536,12,837,0,2025-01-31,2025-02-15,0
